Product Name,Total number of comments (backer only),Number of Negative Comment,Number of Neutral Comment,Number of Positive Comment,% of Negative Comment,% of Neutral Comment,% of Positive Comment,Overall Score,Number of creator comment
nise-wave-wifi-sous-vide-with-adaptive-temperature,27,1,5,21,0.04,0.19,0.78,0.428218474,0
embering-day-one-ep,0,0,0,0,0,0,0,0,0
no-forks-given-a-chefs-quest-to-spread-kamayan-in,13,0,2,11,0,0.15,0.85,0.563735897,0
dripkit-coffee-portable-pour-over,22,2,5,15,0.09,0.23,0.68,0.380704762,0
burning-rome,14,0,3,11,0,0.21,0.79,0.476684524,0
master-of-the-galaxy-a-4x-board-game-of-galactic-e,18,4,4,10,0.22,0.22,0.56,0.063705071,0
dead-matter,39,10,5,24,0.26,0.13,0.62,0.215490598,0
since-1984-modular-furniture-system,2,0,0,2,0,0,1,0.8795,0
spinbox-a-diy-portable-turntable-kit,0,0,0,0,0,0,0,0,0
ares-the-versatile-backpack-for-work-and-gym-needs,36,4,7,25,0.11,0.19,0.69,0.390118519,0
beautiful-1910-emil-busch-glaukar-31-anastigmat-le,24,2,3,19,0.08,0.12,0.79,0.477641795,0
savorish-cheese-crisps-premium-baked-cheese-snack,8,2,0,6,0.25,0,0.75,0.338704167,0
tdc-taryns-dance-company,0,0,0,0,0,0,0,0,0
cassandra-house-full-length-album,3,0,1,2,0,0.33,0.67,0.585006667,0
cuddly-potatoes-acrylic-charms-flufflebottoms-and,3,0,1,2,0,0.33,0.67,0.457233333,2
paladin-warriors-of-charlemagne,26,5,2,19,0.19,0.08,0.73,0.343485577,0
out-of-the-woods-2,26,5,9,12,0.19,0.35,0.46,0.158676923,14
renegade-2,24,1,5,18,0.04,0.21,0.75,0.300339395,0
elwood-pens-orginal-set,1,0,0,1,0,0,1,0.7717,0
deer-woman-an-anthology,12,0,1,11,0,0.08,0.92,0.643215278,0
we-march-coloring-book-by-vivienne-wan,3,0,0,3,0,0,1,0.539958333,2
grocery-story-a-book-by-jon-steinman,6,0,0,6,0,0,1,0.814283333,0
conscious-communication-cards-tools-for-talking-to,17,0,4,13,0,0.24,0.76,0.519711765,10
dragon-forged-led-dice-vault-and-polyhedrals-by-gr,32,2,14,16,0.06,0.44,0.5,0.240139583,0
cling-nano-strips-our-stickiest-most-versatile-gel,29,5,7,17,0.17,0.24,0.59,0.313838434,0
uberquest-volume-ii-call-of-the-relic,9,0,1,8,0,0.11,0.89,0.503731746,0
cthulhu-tarot-cards-major-arcana,17,0,2,15,0,0.12,0.88,0.48451388,0
hex-chests-remastered-artisan-dice-boxes,29,5,7,17,0.17,0.24,0.59,0.235105345,0
bad-actors-free-your-wild-side,26,3,9,14,0.12,0.35,0.54,0.201609112,0
wedgwood-on-the-green,0,0,0,0,0,0,0,0,0
tish-murtha-youth-unemployment,9,1,0,8,0.11,0,0.89,0.572894444,0
orii-your-voice-powered-smart-ring,33,4,8,21,0.12,0.24,0.64,0.271064968,0
playing-cards-for-tiny-hands,13,0,5,8,0,0.38,0.62,0.446257343,16
caros-the-powerful-driving-dashboard,8,0,3,5,0,0.38,0.62,0.3032125,0
what-you-dont-know-might-hurt-you-a-broadside-port,0,0,0,0,0,0,0,0,0
auricsound-a7-vacuum-tube-amp-xlr-stereo-hybrid,11,1,1,9,0.09,0.09,0.82,0.364843895,0
the-tunnel-0,0,0,0,0,0,0,0,0,0
combsy-debut-solo-record-from-jfjos-chris-combs,1,0,1,0,0,1,0,0,0
nanosound-all-in-one-hifi-audio-board-for-raspberr,19,4,2,13,0.21,0.11,0.68,0.405916579,0
death-metal-zombie-cop-issue-1,17,0,2,15,0,0.12,0.88,0.46644409,0
radio,0,0,0,0,0,0,0,0,0
illuminate-babslab-an-alternative-performance-spac,4,0,0,4,0,0,1,0.6795,2
cortex-zine,0,0,0,0,0,0,0,0,0
tomb-of-horror-vol-2-horror-anthology,4,0,0,4,0,0,1,0.6617625,0
star-scrappers-cave-in,32,2,5,25,0.06,0.16,0.78,0.525779948,0
art-nude-photography-book-erotic-nsfw-pinup-models,0,0,0,0,0,0,0,0,0
ancient-dice-50000-year-old-dice,22,4,3,15,0.18,0.14,0.68,0.144817749,0
the-talking-bread-issue-3-attack-of-the-atomic-toa,3,0,2,1,0,0.67,0.33,0.134255556,0
zion-issue-1,0,0,0,0,0,0,0,0,0
if-you-look-up-to-the-sky,8,0,0,8,0,0,1,0.8521,4
rachel-cole-holiday-album,1,0,0,1,0,0,1,0.8713,0
the-worlds-first-smart-selfie-stick-with-auto-exte,2,0,0,2,0,0,1,0.436325,2
persephone-one-volume-comic-adaptation,34,3,2,29,0.09,0.06,0.85,0.548429608,0
coffin-crushers-the-comic,30,1,3,26,0.03,0.1,0.87,0.466402778,16
the-fake-alternative-news-exposed-tyranny-unmasked,0,0,0,0,0,0,0,0,0
shader-portable-shade-and-personal-sun-protection,30,3,6,21,0.1,0.2,0.7,0.406421667,12
color-2,39,4,2,33,0.1,0.05,0.85,0.509648077,0
twin-stars-adventure-series-i-a-solo-game-system,29,3,4,22,0.1,0.14,0.76,0.397530345,6
elbike-the-most-beautiful-affordable-electric-bike,25,8,8,9,0.32,0.32,0.36,0.082838,8
blooms-prive-the-next-evolution-of-underwear,22,5,4,13,0.23,0.18,0.59,0.293460606,0
heroines-of-the-first-age,13,2,1,10,0.15,0.08,0.77,0.191461538,23
escape-the-boardgame-2nd-edition-rebellion-and-rev,27,5,5,17,0.19,0.19,0.63,0.271280864,0
spire-rpg,24,4,2,18,0.17,0.08,0.75,0.339096071,10
2017-skeleton-sock-monkey-project,4,0,1,3,0,0.25,0.75,0.554775,0
gastromix-food-truck,0,0,0,0,0,0,0,0,0
half-past-two-camp-slushtone-mastering-karate-12-r,1,0,0,1,0,0,1,0.9212,0
junia-issue-two,0,0,0,0,0,0,0,0,0
digital-farm-lab,3,0,0,3,0,0,1,0.803233333,0
twist-your-spirits-cocktail-kits,0,0,0,0,0,0,0,0,0
11th-orchard-bitters-handcrafted-chicago-bitters,1,0,0,1,0,0,1,0.8553,0
inscribed-at-kansas-city-public-library,0,0,0,0,0,0,0,0,0
spinneroo-connected-smart-and-interactive-fidget-s,20,4,4,12,0.2,0.2,0.6,0.255894583,0
help-chloe-levine-fund-her-debut-album-cathexis,2,0,0,2,0,0,1,0.6605,0
art-ala-carte-returns,0,0,0,0,0,0,0,0,0
xas-irkalla,20,4,4,12,0.2,0.2,0.6,0.264730202,0
sohrab-and-rustum,0,0,0,0,0,0,0,0,0
crash-annual-2018-the-next-chapter,28,5,4,19,0.18,0.14,0.68,0.290544048,0
dlight-kinetic-lighting-transformable-lampshade,18,1,6,11,0.06,0.33,0.61,0.316904398,0
cortometraje-sacapiojos,0,0,0,0,0,0,0,0,0
diesel-demolition-derby,38,3,6,29,0.08,0.16,0.76,0.454890058,0
cat-pinball-enamel-pins-badge-with-moving-parts,5,1,1,3,0.2,0.2,0.6,0.276215,0
team-woo-hoo-pedal-tavern-for-red-bull-flugtag-nas,1,0,0,1,0,0,1,0.794066667,0
nutritiously-nicola-a-dirty-comedy-about-a-clean-e,4,0,0,4,0,0,1,0.674725,0
argent-the-consortium-2nd-ed,21,2,5,14,0.1,0.24,0.67,0.170297434,0
sweet-boy-yaoi-gay-manga-graphic-novel,13,2,0,11,0.15,0,0.85,0.458312637,0
love-and-let-go-an-album-for-bereaved-parent,5,0,0,5,0,0,1,0.921522857,0
a-time-like-this-a-hip-hop-lament-for-america-0,9,0,2,7,0,0.22,0.78,0.510066667,1
abandoned-by-choice-a-cabaret-about-love,0,0,0,0,0,0,0,0,0
donut-dog-enamel-pins,1,0,0,1,0,0,1,0.6588,0
bringing-australian-wildflowers-to-the-world,19,3,4,12,0.16,0.21,0.63,0.258660506,0
rest-recharge-and-repeat-on-the-most-ergonomic-pil,39,14,6,19,0.36,0.15,0.49,0.144134829,0
gasoline-lollipops-soul-mine,1,0,0,1,0,0,1,0.73305,0
2016-17-creighton-bluejays-sports-yearbook,1,0,0,1,0,0,1,0.4576,0
through-the-cognitive-rift-graphic-novel,0,0,0,0,0,0,0,0,0
classic-hot-rod-tuauto,3,0,1,2,0,0.33,0.67,0.498933333,0
goddess-blessings-oracle-deck,12,0,1,11,0,0.08,0.92,0.744111111,16
the-complete-ios-11-development-course-swift-4-and,2,0,0,2,0,0,1,0.452275,0
elle-short-film-post-production,1,0,0,1,0,0,1,0.3869,0
murder-most-mundane-original-graphic-novel,9,0,0,9,0,0,1,0.533934722,0
mr-dashs-inspiration-get-inspired-and-motivated,3,0,0,3,0,0,1,0.549433333,0
the-human-beings-issue-three,1,0,1,0,0,1,0,0,0
boo-oom-album-and-animated-music-video-project,3,1,0,2,0.33,0,0.67,0.461266667,0
the-writing-in-the-stone,33,1,2,30,0.03,0.06,0.91,0.612380177,0
dream-concept-studio-zombie-lab-1-18-hacks-figure,23,2,2,19,0.09,0.09,0.83,0.30953125,0
occultation-iii,6,1,0,5,0.17,0,0.83,0.495727778,0
20-new-urbn-love-cities-at-kickstarter-gold,10,2,1,7,0.2,0.1,0.7,0.237940139,0
macblair-at-the-edinburgh-festival,1,0,0,1,0,0,1,0.9419,0
stories-while-they-waited-2,1,0,0,1,0,0,1,0.5707,0
sovereigns-dread-vol2-dark-fantasy-graphic-novel,4,0,0,4,0,0,1,0.694090705,0
butterfly-keys-butterfly-knife-style-house-keys-ed,29,4,10,15,0.14,0.34,0.52,0.229670345,0
shobi-shower-bottle-inverter,0,0,0,0,0,0,0,0,0
three-movies-a-meta-short-film,1,0,0,1,0,0,1,0.8268,0
gemini-magnetic-speakers-stick-and-play-360-sound,31,9,7,15,0.29,0.23,0.48,0.165922957,0
thought-bubbles-the-card-game,2,0,0,2,0,0,1,0.740375,0
inside-pussy-riot,33,1,5,27,0.03,0.15,0.82,0.486177424,0
a-performance-rock-climbing-pant-with-a-modern-aes,24,4,0,20,0.17,0,0.83,0.436950694,0
cozy-log-cabin-sauna-sweet-sweat-lodge-by-treeverb,0,0,0,0,0,0,0,0,0
sick-of-toxic-perfumes-go-back-to-nature-with-eart,3,0,0,3,0,0,1,0.943833333,0
muertos-animals-edition-playing-cards,12,1,0,11,0.08,0,0.92,0.536678333,14
disabled-people-destroy-science-fiction-uncanny-ma,26,2,6,18,0.08,0.23,0.69,0.433692628,17
jennifer-chung-is-recording-her-mini-album-after-a,18,0,3,15,0,0.17,0.83,0.732227778,0
time-in-toolkit,15,0,2,13,0,0.13,0.87,0.502521333,0
eggo-resin-toy,0,0,0,0,0,0,0,0,0
in-pieces,0,0,0,0,0,0,0,0,0
reissue-of-humanscale,34,5,2,27,0.15,0.06,0.79,0.34315098,0
the-velveteen-band-2nd-album-whats-on-the-other-si,4,0,0,4,0,0,1,0.6917,0
sprite-pin,2,0,1,1,0,0.5,0.5,0.36725,0
sophie-and-howl-pin,1,0,0,1,0,0,1,0.5411,0
harry-potter-cosplay-cats-enamel-pin-set,0,0,0,0,0,0,0,0,0
requiem-the-worlds-premier-nerd-cafe,8,0,2,6,0,0.25,0.75,0.49013125,0
kolsol-k100-the-first-laser-meter-with-infrared-cr,14,4,0,10,0.29,0,0.71,0.325395595,12
los-futbolistas,1,0,1,0,0,1,0,0,0
tournesol-geneva-b-art-book,6,0,0,6,0,0,1,0.7166,1
steer-you-will-never-fall-asleep-while-driving,26,3,7,16,0.12,0.27,0.62,0.186407756,0
little-frosty-frost-dragon-hard-enamel-pin,3,0,0,3,0,0,1,0.907122222,0
beautiful-hand-embroidered-vegan-shoes-for-women,13,0,1,12,0,0.08,0.92,0.697398535,0
halloween-baptizm-a-unique-guitar-quartet,0,0,0,0,0,0,0,0,0
boss-fight-books-season-4-creator-access-edition,49,20,25,4,0.41,0.51,0.08,-0.228173469,0
the-unconditional-a-documentary-film,7,0,0,7,0,0,1,0.552814286,0
algobrix-the-ultimate-coding-learning-game,24,2,3,19,0.08,0.12,0.79,0.416992663,0
swidgettm-outlet-the-smart-home-device-for-all-pla,22,3,3,16,0.14,0.14,0.73,0.3883,0
hex-gambit-fast-and-fluid-turn-based-strategy,27,3,5,19,0.11,0.19,0.7,0.543490895,0
visitor-in-blackwood-grove,31,3,8,20,0.1,0.26,0.65,0.449556452,6
the-spiel-press-roll-and-write-gamebooks-book-1-an,19,2,2,15,0.11,0.11,0.79,0.335451063,0
salty-turtle-beer-company-surf-city-north-carolina,5,0,0,5,0,0,1,0.590606667,4
wrapping-wrevolution-sustainable-gift-wrap,0,0,0,0,0,0,0,0,0
raw-material-v1-by-eliza-ivanova,24,1,2,21,0.04,0.08,0.88,0.498583611,8
chocolateconstruction-build-a-3d-edible-chocolate,24,2,4,18,0.08,0.17,0.75,0.424802083,23
sakana-volume-2-kickstarter,14,1,4,9,0.07,0.29,0.64,0.361657143,0
ninjitsu-the-ninja-card-game-for-all-ages,30,4,5,21,0.13,0.17,0.7,0.354482103,0
a-song-of-ice-and-fire-tabletop-miniatures-game,19,7,2,10,0.37,0.11,0.53,0.123641053,0
the-school-of-doing-lessons-from-gerald-freedman,2,0,0,2,0,0,1,0.70315,0
barretts-cookies-and-biscuits,1,0,0,1,0,0,1,0.4973,1
catacombs-conquest,17,1,6,10,0.06,0.35,0.59,0.232596718,0
legacy-life-among-the-ruins-2nd-edition,23,2,4,17,0.09,0.17,0.74,0.276386957,16
the-outer-circle,0,0,0,0,0,0,0,0,0
maglock-sunglasses-are-gravity-defying-shades-you,31,5,2,24,0.16,0.06,0.77,0.514792581,0
memobottle-h20,21,1,5,15,0.05,0.24,0.71,0.368224426,0
kodiak-leather-classic-weekender-duffel,28,3,4,21,0.11,0.14,0.75,0.428919048,9
charltoons-and-comicburger-deluxe-the-best-of-char,6,0,2,4,0,0.33,0.67,0.344195833,0
amazing-womens-edition,0,0,0,0,0,0,0,0,0
help-us-make-skye-petersons-first-album,8,0,1,7,0,0.12,0.88,0.602075,0
you-are-more-beautiful-than-you-know,1,0,0,1,0,0,1,0.7836,1
skey-key-shaped-titanium-multi-tool-now-in-black,19,5,2,12,0.26,0.11,0.63,0.154623058,0
the-importance-of-being-frank-ed-fringe-show,0,0,0,0,0,0,0,0,0
the-well-worship-debut-album-fundraiser,1,0,0,1,0,0,1,0.7835,0
drum-a-short-film,0,0,0,0,0,0,0,0,0
fidget-spinner-0,26,2,1,23,0.08,0.04,0.88,0.353878251,0
ground-control-aircraft-redbull-flugtag,0,0,0,0,0,0,0,0,0
this-book-is-too-small,4,0,2,2,0,0.5,0.5,0.39895,0
corsair-a-new-madius-horror-comic,6,1,0,5,0.17,0,0.83,0.46615,0
re-legend-co-op-monster-raising-rpg,39,3,15,21,0.08,0.38,0.54,0.293947863,0
glow-in-the-dark-daydreamer-enamel-pin,3,0,0,3,0,0,1,0.816166667,0
tug-the-electric-ballwinder,4,0,0,4,0,0,1,0.426958333,0
macbeth-a-contemporary-dance-performance,1,0,0,1,0,0,1,0.807,0
the-girl-who-kept-night-in-her-closet,4,0,1,3,0,0.25,0.75,0.640125,0
nakawak-a-gameboy-style-metroidvania-for-pc,8,1,1,6,0.12,0.12,0.75,0.534465,12
friends-in-dark-places-a-mare-internum-pin-set,6,0,2,4,0,0.33,0.67,0.453725,3
container-10th-anniversary-jumbo-edition,24,5,5,14,0.21,0.21,0.58,0.232855454,0
intergalac-treats-galaxy-themed-enamel-pins-and-ac,11,0,0,11,0,0,1,0.69849026,0
beastly-beats-dj-animal-enamel-pins,6,0,1,5,0,0.17,0.83,0.500458333,3
laadi-designs-artisan-sandals-with-a-cause,1,0,0,1,0,0,1,0.5399,0
mexxenger-high-tech-modular-messenger-bag,16,7,0,9,0.44,0,0.56,0.000206429,0
half-brothers-brewing-company,5,0,1,4,0,0.2,0.8,0.46884,1
the-orchid-garden-supernatural-horror-fantasy-art,15,2,4,9,0.13,0.27,0.6,0.337654444,8
gritt-vs-unstoppable-for-the-glory-one-shot-comic,6,0,0,6,0,0,1,0.611275,0
delta-prime-handheld-fidget-spinner-and-bottle-ope,11,0,1,10,0,0.09,0.91,0.416225,0
exit-earth-anthology,2,0,0,2,0,0,1,0.6922,0
recording-a-debut-album-for-river-roots,3,0,1,2,0,0.33,0.67,0.557666667,0
kiruma-illuminated-kirigami-lamp-of-a-castle-in-th,22,2,3,17,0.09,0.14,0.77,0.434588384,0
seatai-customized-cushion-just-for-you,8,0,4,4,0,0.5,0.5,0.19211,0
the-world-next-door-graphic-novel,3,0,0,3,0,0,1,0.764966667,0
lesbian-zombies-from-outer-space-the-comic-movie,2,0,1,1,0,0.5,0.5,0.2981,0
bringing-the-lesser-evil-and-peaceful-tomorrows-ba,2,0,0,2,0,0,1,0.3590225,0
feudum-the-queens-army,26,3,7,16,0.12,0.27,0.62,0.236375,10
briana-buckmasters-debut-album,20,0,3,17,0,0.15,0.85,0.66881,0
qlyx-the-ultimate-smart-mount-that-tunes-your-life,25,7,3,15,0.28,0.12,0.6,0.1667718,0
pcpanel-the-best-way-to-control-your-computers-aud,21,3,2,16,0.14,0.1,0.76,0.332830556,0
dream-2,0,0,0,0,0,0,0,0,0
roller-derpz-enamel-pins,0,0,0,0,0,0,0,0,0
ninjas-and-robots,1,0,1,0,0,1,0,0,0
minimalist-baseball-fine-art-gallery-in-anaheim,5,0,1,4,0,0.2,0.8,0.49326,0
polite-society-the-jane-austen-board-game,24,3,3,18,0.12,0.12,0.75,0.453725061,0
bigfoot-research-zine,0,0,0,0,0,0,0,0,0
hands-in-the-sea-2nd-edition,21,4,6,11,0.19,0.29,0.52,0.184406349,0
stonehaven-adventurers-2017,23,0,2,21,0,0.09,0.91,0.56019976,0
stat-trackers-a-gm-accessory-for-5e-dungeons-and-d,33,0,2,31,0,0.06,0.94,0.660607071,5
every-sacred-sunday-a-catholic-mass-journal,29,0,1,28,0,0.03,0.97,0.801531856,0
creative-campfire-pie-iron-cookbook-pudgie-revolut,8,0,2,6,0,0.25,0.75,0.50483125,0
sakura,25,7,4,14,0.28,0.16,0.56,0.248022467,0
borgo-inspiration-and-hope-through-the-unity-of-mu,1,0,0,1,0,0,1,0.6048,0
mylo-makes-an-album,3,0,1,2,0,0.33,0.67,0.367633333,0
gobout-the-worlds-best-portable-multi-dispenser,20,1,4,15,0.05,0.2,0.75,0.321581292,0
only-good-news,2,0,0,2,0,0,1,0.71575,0
the-exiled-siege-tactics-expansion-and-core-box,19,4,4,11,0.21,0.21,0.58,0.197404928,0
obsidian-dusk-dark-elves-for-fantasy-football,32,6,4,22,0.19,0.12,0.69,0.271874479,0
united-shapes-of-america-congressional-coloring-bo,1,0,0,1,0,0,1,0.636,0
summer-in-orcus,21,4,2,15,0.19,0.1,0.71,0.339571587,0
capturing-the-light,3,0,0,3,0,0,1,0.600694444,0
dice-basetm-flume-fusion,20,5,2,13,0.25,0.1,0.65,0.142156032,10
lumpy-bird-pins,1,0,0,1,0,0,1,0.6641,0
amaivegan-vegan-friendly-japanese-snack-box,4,0,1,3,0,0.25,0.75,0.3754625,0
annas-alaska-off-the-eaten-path,0,0,0,0,0,0,0,0,0
recording-our-debut-album,1,0,0,1,0,0,1,0.636,0
the-road-to-ayin,1,1,0,0,1,0,0,-0.3164,0
warbands-of-the-cold-north-v-28-mm-dwarf-miniature,23,4,3,16,0.17,0.13,0.7,0.222374004,0
skipmetal,1,0,1,0,0,1,0,0,0
final-boss-the-card-game,19,2,6,11,0.11,0.32,0.58,0.258094506,0
smartmote-alexa-enabled-smart-home-made-affordable,16,2,3,11,0.12,0.19,0.69,0.235798586,0
elvatron-chronicles-volume-1,0,0,0,0,0,0,0,0,0
sparkmaker-the-most-affordable-desktop-sla-3d-prin,32,7,6,19,0.22,0.19,0.59,0.171038884,0
annabelle-and-aiden-worlds-within-us,31,4,9,18,0.13,0.29,0.58,0.34673871,12
fantastic-uvi-and-the-street-punx-of-yangon,2,0,0,2,0,0,1,0.6355,0
carbon-renegade-a-chronograph-watch-made-of-carbon,35,12,0,23,0.34,0,0.66,0.143852381,0
totality-2017-the-great-american-eclipse,7,0,1,6,0,0.14,0.86,0.510035374,0
almost-always-muddy-immersive-playful-family-theat,1,0,0,1,0,0,1,0.6486,0
unfuck-your-brain-using-science-to-work-through-yo,30,5,6,19,0.17,0.2,0.63,0.239055769,0
dance-floors-needed,0,0,0,0,0,0,0,0,0
the-dishwasher-el-lavaplatos,2,1,0,1,0.5,0,0.5,0.2509,0
custom-pinatas-you-choose-your-theme,2,0,0,2,0,0,1,0.918,0
48-page-portfolio-magazine-apogee,2,0,0,2,0,0,1,0.65855,0
flower-men,5,0,0,5,0,0,1,0.77583,2
700-knights-4-of-4-lets-print,9,0,1,8,0,0.11,0.89,0.526543519,0
moneysplained-the-financial-education-you-wish-you,9,0,1,8,0,0.11,0.89,0.514485185,0
habitats-2nd-edition,15,2,1,12,0.13,0.07,0.8,0.230868737,0
japanese-sakura-folding-fan-pin-badge,2,0,0,2,0,0,1,0.8009,0
tarik-volume-1,7,0,0,7,0,0,1,0.678732063,0
high-tech-heels-and-flats-that-feel-like-sneakers,40,12,6,22,0.3,0.15,0.55,0.193296667,0
seven-towers-of-wonder,12,3,2,7,0.25,0.17,0.58,0.278722222,0
in-the-soup-urgent-restoration-and-25th-anniversar,28,1,5,22,0.04,0.18,0.79,0.486017092,0
untitled-a-new-ep-by-colin-weeks,0,0,0,0,0,0,0,0,0
the-art-of-nolan-nasser-2-an-astral-adventure,8,0,0,8,0,0,1,0.76110625,5
bandanimals-unleash-your-wild-side,17,2,3,12,0.12,0.18,0.71,0.409589216,1
the-ink-witch-comic,1,0,0,1,0,0,1,0.6688,0
revolutionaries-american-war-of-independence-rpg,21,3,5,13,0.14,0.24,0.62,0.250880635,0
arcadia-audio-and-visual-album-by-crown-colony,0,0,0,0,0,0,0,0,0
protractor-a-proximity-sensor-that-measures-angles,20,3,2,15,0.15,0.1,0.75,0.367235,15
projector-toilet-night-light-project-a-poop-emoji,33,10,5,18,0.3,0.15,0.55,0.192448822,0
sousvide-supreme-touch,22,3,9,10,0.14,0.41,0.45,0.185535152,0
rollbe-super-compact-measuring-tool,43,2,9,32,0.05,0.21,0.74,0.534685659,0
anatomy-of-animals,32,3,6,23,0.09,0.19,0.72,0.430970673,0
imaginary-voyages-of-edgar-allan-poe-1-ks-exclusiv,16,3,2,11,0.19,0.12,0.69,0.364454167,0
transmigrant-interdimensional-taxicab-service-5,12,0,4,8,0,0.33,0.67,0.3005,12
the-north-park-community-market,0,0,0,0,0,0,0,0,0
four-color-comics-book-history-trading-cards-4,2,0,1,1,0,0.5,0.5,0.30515,1
singapores-1st-national-cafe-hopping-trail,13,1,6,6,0.08,0.46,0.46,0.267259763,0
pre-order-the-league-bowlers-some-balls-deluxe-cd,0,0,0,0,0,0,0,0,0
aloe-app-gentle-self-care-reminders-from-yourself,13,0,0,13,0,0,1,0.646934615,0
canvas-a-new-type-of-beverage-made-from-saved-grai,19,4,1,14,0.21,0.05,0.74,0.314734211,0
classics-kind-of-raven-hamlet-dracula-odyssey-moby,19,2,0,17,0.11,0,0.89,0.683316667,0
polyfuge-a-diy-open-source-microcentrifuge-for-eve,7,0,1,6,0,0.14,0.86,0.539009864,0
2018-make-shit-happen-planner,20,3,2,15,0.15,0.1,0.75,0.366911023,0
all-controller-universal-and-fully-customizable,34,7,9,18,0.21,0.26,0.53,0.173803922,0
dancebums-buy-us-more-snacks-tour,1,0,0,1,0,0,1,0.69,0
coding-unicorn-shield-for-raspberry-and-arduino,10,3,6,1,0.3,0.6,0.1,-0.0639995,0
nope-sound-blocker-and-webcam-cover,42,10,14,18,0.24,0.33,0.43,0.033591667,0
critical-chips-2,3,0,0,3,0,0,1,0.687,0
yeelight-candela-the-smart-mood-candlelight,22,6,0,16,0.27,0,0.73,0.181579141,0
on-anxiety-the-first-anthology-from-3-of-cups-pres,4,1,0,3,0.25,0,0.75,0.41975,0
bellmage-an-apprentices-journey,1,0,0,1,0,0,1,0.9476,1
humble-bee-who-has-your-child-chosen-as-their-hero,0,0,0,0,0,0,0,0,0
phenomena,1,0,0,1,0,0,1,0.7088,0
matrix-voice-open-source-voice-platform-for-all,5,1,2,2,0.2,0.4,0.4,0.123596667,0
reaper-miniatures-bones-4-mr-bones-epic-adventure,25,11,5,9,0.44,0.2,0.36,-0.037851714,0
heroes-wanted-elements-of-danger,37,8,8,21,0.22,0.22,0.57,0.224667838,0
stars-without-number-revised-edition,20,6,2,12,0.3,0.1,0.6,0.138719833,9
mybodymodel-fashion-sketch-templates-to-your-measu,4,0,1,3,0,0.25,0.75,0.543325,4
help-fund-crunchybirds-first-vinyl-release,0,0,0,0,0,0,0,0,0
anime-inspired-hard-enamel-pins,1,1,0,0,1,0,0,-0.296,0
girlsdrawingirls-group-tarot-deck,24,4,5,15,0.17,0.21,0.62,0.363294444,0
they-were-here,4,0,0,4,0,0,1,0.891575,3
passion-planner-eco-growing-together,26,2,3,21,0.08,0.12,0.81,0.470594231,23
introducing-the-worlds-most-sustainable-luxury-app,30,7,2,21,0.23,0.07,0.7,0.374916444,0
two-potters-one-kiln,5,0,1,4,0,0.2,0.8,0.65036,0
the-brigade-a-board-game-of-fantasy-firefighting,27,1,7,19,0.04,0.26,0.7,0.371575617,0
sermonary,14,0,3,11,0,0.21,0.79,0.530179762,5
smart-diaper-bag-save-time-save-brain-power-on-the,19,1,6,12,0.05,0.32,0.63,0.331296842,0
morning-star-0-by-everette-hartsoe-and-wayne-tanak,3,0,2,1,0,0.67,0.33,0.262333333,0
rocket-girl-coloring-book,14,0,5,9,0,0.36,0.64,0.402140986,0
rex-factor-the-animated-show,7,0,2,5,0,0.29,0.71,0.3343,0
the-last-of-the-hill-farms-echoes-of-vermonts-past,16,0,1,15,0,0.06,0.94,0.65536875,0
itchy-feet-the-travel-game,32,1,6,25,0.03,0.19,0.78,0.457887917,0
totoro-skeleton-enamel-pin,11,0,1,10,0,0.09,0.91,0.557496212,0
the-convergent-evolution-of-flight-pin-set,6,0,0,6,0,0,1,0.649163889,0
men-in-black-and-white-by-nir-avner,2,0,0,2,0,0,1,0.730075,0
coffee-tarot,7,0,1,6,0,0.14,0.86,0.662777381,9
before-the-earth-explodes-a-retro-sci-fi-card-game,24,2,5,17,0.08,0.21,0.71,0.425441944,9
fomo-the-most-wearable-and-customizable-camera,32,4,8,20,0.12,0.25,0.62,0.1475725,0
19th-century-women-of-wellington-ohio-in-eight-ske,1,0,0,1,0,0,1,0.42115,2
tyrobot-diy-humanoid-robot-kit,7,1,1,5,0.14,0.14,0.71,0.457564286,0
monsters-a-short-film-by-christina-morris,0,0,0,0,0,0,0,0,0
lofree-poison-nostalgic-powerful-wireless-speaker,28,2,2,24,0.07,0.07,0.86,0.616679041,0
six-by-seven-live-at-the-maze-nottingham,0,0,0,0,0,0,0,0,0
shonin,21,2,4,15,0.1,0.19,0.71,0.354512623,0
bourbon-barrel-pens-from-12-different-bourbons,16,1,0,15,0.06,0,0.94,0.599647292,13
rolf-a-party-game-for-creatives-geeks-and-nerdfigh,27,3,8,16,0.11,0.3,0.59,0.23269,12
cult-of-woodoo-badge-set-1,0,0,0,0,0,0,0,0,0
schutzwall-a-new-opera-at-tete-a-tete,0,0,0,0,0,0,0,0,0
fastbutton-20-reloaded,22,5,5,12,0.23,0.23,0.55,0.18222978,0
a-wonderful-welcome-for-visual-novel-wonderful-eve,28,4,5,19,0.14,0.18,0.68,0.279943899,0
night-clan-0,26,6,2,18,0.23,0.08,0.69,0.346389808,5
anna-fiori-nuevo-disco-preventa-oficial,6,0,3,3,0,0.5,0.5,0.208929167,0
the-big-mean-kitty-childrens-book,40,1,3,36,0.03,0.07,0.9,0.69441,0
home-8,0,0,0,0,0,0,0,0,0
sailor-pets-tamagotchi-enamel-pin-collection,10,2,1,7,0.2,0.1,0.7,0.37207,0
